"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","STANDARD COMPONENT ID","PLAN ID","BENEFIT NAME","IS EHB","IS STATE MANDATE","IS COVERED","QUANTITY LIMIT ON SVC","LIMIT QUANTITY","LIMIT UNIT","MINIMUM STAY",EXCLUSIONS,EXPLANATION,"EHB VAR REASON","IS SUBJECTED TO DED TIER 1","IS SUBJECTED TO DED TIER 2","IS EXCLUDED FROM INN MOOP","IS EXCLUDED FROM OON MOOP"
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Bariatric Surgery",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Private-Duty Nursing",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Major Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Abortion for Which Public Funding is Prohibited",No,,Yes,No,,,,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Preferred Brand Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Generic Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Home Health Care Services",Yes,,Yes,Yes,90,"Visit(s) per Episode",,,"A new episode of care begins if the member does not receive Home Health Care for the same or a different condition for 60 consecutive days. Prior authorization is required.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Urgent Care Centers or Facilities",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Basic Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Infertility Treatment",No,,Yes,No,,,,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Nutritional Counseling",Yes,,Yes,No,,,,,"Benefits available when provided in conjunction with preventive services, diabetic education, and hospice care.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,Acupuncture,No,,Yes,No,,,,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Benefit Period",,,"The Member Payment will be Expenses in excess of the Pediatric Vision Allowed Benefit for Out of Network/ Non-Contracting Vison Provider.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Specialist Visit",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Habilitation Services",Yes,,Yes,Yes,30,"Visit(s) per Benefit Period",,,,"Substantially Equal",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Emergency Transportation/Ambulance",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400004,86052DC0400004-01,"Non-Preferred Brand Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,No,,,,,"Prior authorization is required except for emergency admissions and all maternity admissions. Hospitalization solely for rehabilitation limited to ninety (90) days per Benefit Period. Limitations for other reasons are variable and outlined in respective section.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Habilitation Services",Yes,,Yes,Yes,30,"Visit(s) per Benefit Period",,,,"Substantially Equal",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Skilled Nursing Facility",Yes,,Yes,Yes,60,"Days per Benefit Period",,,"Member must require care on a daily basis, care must not be custodial, and care must only be provided on an inpatient basis. Prior authorization is required.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Preferred Brand Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Routine Eye Exam (Adult)",No,,Yes,Yes,1,"Exam(s) per Benefit Period",,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Rehabilitative Speech Therapy",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Hearing Aids",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Basic Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Urgent Care Centers or Facilities",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,Transplant,Yes,,Yes,No,,,,,"Transplants and related services must be coordinated and prior authorization must be obtained from CareFirst. Prior authorization is not required for cornea transplants and kidney transplants.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Specialist Visit",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Diabetes Education",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Benefit Period",,,"The Member Payment will be Expenses in excess of the Pediatric Vision Allowed Benefit for Out of Network/ Non-Contracting Vison Provider.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Allergy Testing",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Bariatric Surgery",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Infertility Treatment",No,,Yes,No,,,,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Reconstructive Surgery",Yes,,Yes,No,,,,,"Surgical procedures must be medically necessary, as determined by CareFirst, and must be operative procedures performed on structures of the body to improve or restore bodily function or to correct a deformity resulting from disease, trauma, or previous therapeutic intervention.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Laboratory Outpatient and Professional Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,Chemotherapy,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Durable Medical Equipment",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Chiropractic Care",Yes,,Yes,No,,,,,"Coverage is provided for medically necessary spinal manipulation, evaluation, and treatment for the musculoskeletal conditions of the spine when provided by a licensed chiropractor, doctor of osteopathy (D.O.), or other eligible practitioner.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Emergency Room Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,Acupuncture,No,,Yes,No,,,,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Weight Loss Programs",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Benefit Period",,,"The Member Payment will be Expenses in excess of the Pediatric Vision Allowed Benefit for Out of Network/ Non-Contracting Vison Provider.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Well Baby Visits and Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Hospice Services",Yes,,Yes,Yes,180,"Days per Benefit Period",,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Outpatient Rehabilitation Services",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Prenatal and Postnatal Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Outpatient Surgery Physician/Surgical Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"X-rays and Diagnostic Imaging",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Orthodontia - Child",Yes,,Yes,Yes,1,"Treatment(s) per Lifetime",,,"Braces once per lifetime.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Preventive Care/Screening/Immunization",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Private-Duty Nursing",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,Radiation,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Accidental Dental",Yes,,Yes,No,,,,,"Only medically necessary dental services such as restoration of the tooth or teeth or the initial placement of a bridge or denture to replace the tooth or teeth injured or lost as a direct and sole result of the accidental bodily injury is covered.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Major Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Emergency Transportation/Ambulance",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,Dialysis,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Inpatient Physician and Surgical Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Nutritional Counseling",Yes,,Yes,No,,,,,"Benefits available when provided in conjunction with preventive services, diabetic education, and hospice care.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Generic Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Procedure(s) per Benefit Period",,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Prosthetic Devices",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Specialty Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Infusion Therapy",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Abortion for Which Public Funding is Prohibited",No,,Yes,No,,,,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Routine Foot Care",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Non-Preferred Brand Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-01,"Home Health Care Services",Yes,,Yes,Yes,90,"Visit(s) per Episode",,,"A new episode of care begins if the member does not receive Home Health Care for the same or a different condition for 60 consecutive days. Prior authorization is required.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,No,,,,,"Prior authorization is required except for emergency admissions and all maternity admissions. Hospitalization solely for rehabilitation limited to ninety (90) days per Benefit Period. Limitations for other reasons are variable and outlined in respective section.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Habilitation Services",Yes,,Yes,Yes,30,"Visit(s) per Benefit Period",,,,"Substantially Equal",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Skilled Nursing Facility",Yes,,Yes,Yes,60,"Days per Benefit Period",,,"Member must require care on a daily basis, care must not be custodial, and care must only be provided on an inpatient basis. Prior authorization is required.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Preferred Brand Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Routine Eye Exam (Adult)",No,,Yes,Yes,1,"Exam(s) per Benefit Period",,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Rehabilitative Speech Therapy",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Hearing Aids",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Basic Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Urgent Care Centers or Facilities",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,Transplant,Yes,,Yes,No,,,,,"Transplants and related services must be coordinated and prior authorization must be obtained from CareFirst. Prior authorization is not required for cornea transplants and kidney transplants.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Specialist Visit",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Diabetes Education",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Benefit Period",,,"The Member Payment will be Expenses in excess of the Pediatric Vision Allowed Benefit for Out of Network/ Non-Contracting Vison Provider.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Allergy Testing",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Bariatric Surgery",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Infertility Treatment",No,,Yes,No,,,,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Reconstructive Surgery",Yes,,Yes,No,,,,,"Surgical procedures must be medically necessary, as determined by CareFirst, and must be operative procedures performed on structures of the body to improve or restore bodily function or to correct a deformity resulting from disease, trauma, or previous therapeutic intervention.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Laboratory Outpatient and Professional Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,Chemotherapy,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Durable Medical Equipment",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Chiropractic Care",Yes,,Yes,No,,,,,"Coverage is provided for medically necessary spinal manipulation, evaluation, and treatment for the musculoskeletal conditions of the spine when provided by a licensed chiropractor, doctor of osteopathy (D.O.), or other eligible practitioner.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Emergency Room Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,Acupuncture,No,,Yes,No,,,,,,"Not EHB",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Weight Loss Programs",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Benefit Period",,,"The Member Payment will be Expenses in excess of the Pediatric Vision Allowed Benefit for Out of Network/ Non-Contracting Vison Provider.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Well Baby Visits and Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Hospice Services",Yes,,Yes,Yes,180,"Days per Benefit Period",,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Outpatient Rehabilitation Services",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Prenatal and Postnatal Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Outpatient Surgery Physician/Surgical Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"X-rays and Diagnostic Imaging",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Orthodontia - Child",Yes,,Yes,Yes,1,"Treatment(s) per Lifetime",,,"Braces once per lifetime.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Preventive Care/Screening/Immunization",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Private-Duty Nursing",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,Radiation,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Accidental Dental",Yes,,Yes,No,,,,,"Only medically necessary dental services such as restoration of the tooth or teeth or the initial placement of a bridge or denture to replace the tooth or teeth injured or lost as a direct and sole result of the accidental bodily injury is covered.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Major Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Emergency Transportation/Ambulance",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,Dialysis,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Inpatient Physician and Surgical Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Nutritional Counseling",Yes,,Yes,No,,,,,"Benefits available when provided in conjunction with preventive services, diabetic education, and hospice care.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Generic Drugs",Yes,,Yes,No,,,,,"Limited to a 30-day supply of Prescription Drugs.",,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,DC,86052,SERFF,1,1/13/2026,86052DC0400007,86052DC0400007-02,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Procedure(s) per Benefit Period",,,,,,,No,Yes
