"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","FEDERAL TIN","RATE EXPIRATION","RATE EFFECTIVE DATE","PLAN ID","RATING AREA ID",TOBACCO,AGE,QHP_NON_QHP_TYPE_ID,"INDIVIDUAL RATE","INDIVIDUAL TOBACCO RATE",COUPLE,"PRIMARY SUBSCRIBER AND ONE DEPENDENT","PRIMARY SUBSCRIBER AND TWO DEPENDENTS","PRIMARY SUBSCRIBER AND THREE OR MORE DEPENDENTS","COUPLE AND ONE DEPENDENT","COUPLE AND TWO DEPENDENTS","COUPLE AND THREE OR MORE DEPENDENTS"
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050008,"Rating Area 9","No Preference",63,Both,1059.64,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050008,"Rating Area 9","No Preference","64 and over",Both,1076.85,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",0-14,Both,285.82,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",15,Both,311.23,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",16,Both,320.95,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",17,Both,330.66,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",18,Both,341.12,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",19,Both,351.58,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",20,Both,362.42,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",21,Both,373.63,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",22,Both,373.63,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",23,Both,373.63,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",24,Both,373.63,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",25,Both,375.12,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",26,Both,382.59,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",27,Both,391.56,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",28,Both,406.13,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",29,Both,418.09,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",30,Both,424.07,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",31,Both,433.03,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",32,Both,442.00,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",33,Both,447.61,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",34,Both,453.58,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",35,Both,456.57,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",36,Both,459.56,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",37,Both,462.55,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",38,Both,465.54,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",39,Both,471.52,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",40,Both,477.50,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",41,Both,486.46,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",42,Both,495.06,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",43,Both,507.01,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",44,Both,521.96,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",45,Both,539.52,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",46,Both,560.44,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",47,Both,583.98,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",48,Both,610.88,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",49,Both,637.41,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",50,Both,667.30,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",51,Both,696.81,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",52,Both,729.32,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",53,Both,762.20,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",54,Both,797.69,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",55,Both,833.19,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",56,Both,871.67,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",57,Both,910.53,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",58,Both,952.00,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",59,Both,972.55,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",60,Both,1014.02,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",61,Both,1049.89,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",62,Both,1073.43,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference",63,Both,1102.95,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 1","No Preference","64 and over",Both,1120.86,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",0-14,Both,291.31,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",15,Both,317.21,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",16,Both,327.11,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",17,Both,337.01,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",18,Both,347.67,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",19,Both,358.33,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",20,Both,369.38,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",21,Both,380.80,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",22,Both,380.80,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",23,Both,380.80,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",24,Both,380.80,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",25,Both,382.32,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",26,Both,389.94,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",27,Both,399.08,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",28,Both,413.93,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",29,Both,426.12,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",30,Both,432.21,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",31,Both,441.35,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",32,Both,450.49,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",33,Both,456.20,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",34,Both,462.29,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",35,Both,465.34,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",36,Both,468.39,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",37,Both,471.43,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",38,Both,474.48,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",39,Both,480.57,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",40,Both,486.66,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",41,Both,495.80,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",42,Both,504.56,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",43,Both,516.75,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",44,Both,531.98,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",45,Both,549.88,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",46,Both,571.20,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",47,Both,595.19,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",48,Both,622.61,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",49,Both,649.65,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",50,Both,680.11,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",51,Both,710.19,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",52,Both,743.32,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",53,Both,776.83,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",54,Both,813.01,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",55,Both,849.19,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",56,Both,888.41,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",57,Both,928.01,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",58,Both,970.28,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",59,Both,991.22,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",60,Both,1033.49,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",61,Both,1070.05,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",62,Both,1094.04,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference",63,Both,1124.12,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 2","No Preference","64 and over",Both,1142.38,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",0-14,Both,324.90,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",15,Both,353.78,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",16,Both,364.82,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",17,Both,375.86,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",18,Both,387.75,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",19,Both,399.64,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",20,Both,411.96,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",21,Both,424.70,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",22,Both,424.70,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",23,Both,424.70,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",24,Both,424.70,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",25,Both,426.40,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",26,Both,434.90,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",27,Both,445.09,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",28,Both,461.65,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",29,Both,475.24,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",30,Both,482.04,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",31,Both,492.23,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",32,Both,502.42,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",33,Both,508.79,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",34,Both,515.59,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",35,Both,518.99,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",36,Both,522.38,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",37,Both,525.78,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",38,Both,529.18,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",39,Both,535.97,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",40,Both,542.77,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",41,Both,552.96,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",42,Both,562.73,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",43,Both,576.32,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",44,Both,593.31,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",45,Both,613.27,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",46,Both,637.05,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",47,Both,663.81,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",48,Both,694.39,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",49,Both,724.54,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",50,Both,758.52,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",51,Both,792.07,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",52,Both,829.02,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",53,Both,866.39,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",54,Both,906.74,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",55,Both,947.09,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",56,Both,990.83,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",57,Both,1035.00,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",58,Both,1082.14,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",59,Both,1105.50,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",60,Both,1152.64,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",61,Both,1193.41,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",62,Both,1220.17,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference",63,Both,1253.72,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 3","No Preference","64 and over",Both,1274.09,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",0-14,Both,275.45,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",15,Both,299.93,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",16,Both,309.30,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",17,Both,318.66,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",18,Both,328.74,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",19,Both,338.82,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",20,Both,349.26,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",21,Both,360.06,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",22,Both,360.06,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",23,Both,360.06,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",24,Both,360.06,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",25,Both,361.50,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",26,Both,368.71,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",27,Both,377.35,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",28,Both,391.39,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",29,Both,402.91,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",30,Both,408.67,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",31,Both,417.31,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",32,Both,425.96,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",33,Both,431.36,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",34,Both,437.12,,,,,,,,
2026,WA,61836,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,61836WA0050016,"Rating Area 4","No Preference",35,Both,440.00,,,,,,,,
